image_id,property_id,dx,dy,shift_mag,is_shifted,overall_diff,category
0d6c0d4c-9662-4869-a946-be69f2d7373e_g9_original,0d6c0d4c-9662-4869-a946-be69f2d7373e,5.710277845365113,-2.572886794948772,6.263147733439584,True,5.826293439290722,normal
0d723812-28c9-4583-976e-706a1f06c642_g0_original,0d723812-28c9-4583-976e-706a1f06c642,0.005336738467349278,-0.2793457231003913,0.27939669610063284,False,4.16504322365017,normal
0d723812-28c9-4583-976e-706a1f06c642_g6_original,0d723812-28c9-4583-976e-706a1f06c642,0.0064334460086001855,-0.2768056219124446,0.2768803740785555,False,4.164990674268018,normal
0e95092e-c589-4efb-ad87-70cb265b67e3_g6_original,0e95092e-c589-4efb-ad87-70cb265b67e3,35.25033638621335,-1.3636904954164493,35.27670431188954,True,23.443508245578045,heavy
0ee1bf69-cc38-43df-bd76-700fc3a06e6c_g2_original,0ee1bf69-cc38-43df-bd76-700fc3a06e6c,0.0329915175568658,-0.5553342625026971,0.5563133859077269,False,7.360521585817484,normal
0f38acd9-e114-49ab-bc14-b52e48461fad_g5_original,0f38acd9-e114-49ab-bc14-b52e48461fad,-0.322631943099168,-0.14985997712142307,0.35573780154880674,False,7.709657886877587,normal
0f4d0956-e4c5-43b7-a546-b73ca6f66247_g6_original,0f4d0956-e4c5-43b7-a546-b73ca6f66247,-6.0285396182473505,1.9251867490077075,6.328478011918251,True,5.286597961500306,normal
0f56cb13-b3b3-4a7b-bbd1-4273ff9e1294_g0_original,0f56cb13-b3b3-4a7b-bbd1-4273ff9e1294,-0.0995368520507327,0.15380975704044886,0.183207604310005,False,7.341241154221572,normal
0fb106be-73e2-4fbb-a698-1cc163053b8d_g8_original,0fb106be-73e2-4fbb-a698-1cc163053b8d,-0.8933867806565559,3.0803645169809215,3.207301903052937,True,5.51437605806186,normal
0fb106be-73e2-4fbb-a698-1cc163053b8d_g9_original,0fb106be-73e2-4fbb-a698-1cc163053b8d,0.3242543626421366,0.06303411488102029,0.3303243728992638,False,2.992156759013543,normal
0fcfaf42-6e95-4ae4-a3c1-0f13279e2da4_g11_original,0fcfaf42-6e95-4ae4-a3c1-0f13279e2da4,-0.0013608907561319938,-0.003664778932147783,0.003909300227871959,False,0.5215618628510547,mild
101d3401-73d3-4132-837f-d14db66be470_g1_original,101d3401-73d3-4132-837f-d14db66be470,0.4432333258871495,-0.23879160016474543,0.5034652018622774,False,6.76000732481407,normal
101d3401-73d3-4132-837f-d14db66be470_g9_original,101d3401-73d3-4132-837f-d14db66be470,0.08685419351581913,-0.33885710958452364,0.3498110799378162,False,7.196387052129054,normal
10374b82-38ae-4d0f-b3a4-71801f1754cd_g19_original,10374b82-38ae-4d0f-b3a4-71801f1754cd,-0.023581680218057954,-0.07948088316072699,0.08290540651800629,False,4.4826413622089465,normal
105fd130-f4ed-4ae3-ae9c-142f93475ae7_g7_original,105fd130-f4ed-4ae3-ae9c-142f93475ae7,0.5306298457887806,0.058873232555924915,0.533885840562764,False,14.15966142023287,normal
10ab47e4-821e-4188-a7ef-d1c19997e0e6_g13_original,10ab47e4-821e-4188-a7ef-d1c19997e0e6,-0.00023317156092161895,-0.0004277053035366407,0.00048713530306886425,False,0.6531774648962149,mild
10ab47e4-821e-4188-a7ef-d1c19997e0e6_g15_original,10ab47e4-821e-4188-a7ef-d1c19997e0e6,-0.001127175990404794,0.0002831340301554519,0.0011621921495076004,False,0.6909111721611721,mild
10ab47e4-821e-4188-a7ef-d1c19997e0e6_g1_original,10ab47e4-821e-4188-a7ef-d1c19997e0e6,-0.0007813569386598829,-0.0015143749275239315,0.0017040686860291332,False,0.7065750438797314,mild
11103bab-918c-4531-9a7e-6db6c22089ef_g16_original,11103bab-918c-4531-9a7e-6db6c22089ef,0.024998148838790257,-0.11911780069874567,0.12171260365579403,False,9.09750373657882,normal
11103bab-918c-4531-9a7e-6db6c22089ef_g18_original,11103bab-918c-4531-9a7e-6db6c22089ef,0.14536053249048564,0.0010304880453304577,0.14536418510599197,False,5.720806429012628,normal
11103bab-918c-4531-9a7e-6db6c22089ef_g2_original,11103bab-918c-4531-9a7e-6db6c22089ef,0.14798390832902442,-0.0008407911266203882,0.14798629684552453,False,5.720973955473707,normal
11103bab-918c-4531-9a7e-6db6c22089ef_g6_original,11103bab-918c-4531-9a7e-6db6c22089ef,0.002539779903145245,-0.01860610930407347,0.018778652384863773,False,5.908804957258114,normal
1195efd7-80d4-4daf-b6a8-e8c4ce5f09d0_g7_original,1195efd7-80d4-4daf-b6a8-e8c4ce5f09d0,0.08155657021347906,-0.2975764262342864,0.3085501638232523,False,4.826266073336386,normal
119e0410-8230-4c80-978e-95d25f98333e_g4_original,119e0410-8230-4c80-978e-95d25f98333e,-0.16909770328197737,0.18760339813547944,0.25256497826741314,False,5.199272250502191,normal
11a2c7b8-3467-4bc0-9824-dbfca6ae7e1e_g8_original,11a2c7b8-3467-4bc0-9824-dbfca6ae7e1e,0.12113191943399215,0.2319774010123865,0.26169917173392954,False,5.734493706755974,normal
11a3545b-81ae-4e30-80a4-8d37076f5310_g4_original,11a3545b-81ae-4e30-80a4-8d37076f5310,-0.5956465668093642,-0.01732299743207477,0.5958984131475885,False,7.141266509577843,normal
11c8c3bd-032f-47dc-8b64-83a259340cb3_g15_original,11c8c3bd-032f-47dc-8b64-83a259340cb3,0.09380377850743571,-0.03300210831082495,0.09943987135566637,False,3.4237699792581746,normal
11c8c3bd-032f-47dc-8b64-83a259340cb3_g16_original,11c8c3bd-032f-47dc-8b64-83a259340cb3,-0.8451571464718199,0.1937065061482599,0.8670714000337891,False,3.669390461048072,normal
11e58da8-33e1-4612-9f7e-faa921def573_g17_original,11e58da8-33e1-4612-9f7e-faa921def573,-3.6114834473344217,18.109210354731317,18.465814695330355,True,15.615898940142465,normal
131ad1e3-0eee-4ff4-8c54-bcd8b1330d1a_g7_original,131ad1e3-0eee-4ff4-8c54-bcd8b1330d1a,0.0005534976002081748,9.315608986071311e-05,0.0005612821487579538,False,0.7236266211747134,mild
150abcfa-4899-49d8-90c6-78a8faeef245_g9_original,150abcfa-4899-49d8-90c6-78a8faeef245,-0.08587406847368584,-0.38973178081766946,0.39908046383597284,False,13.166453065944282,normal
16196ecd-7ebb-496a-a752-bcfd365e0005_g15_original,16196ecd-7ebb-496a-a752-bcfd365e0005,-2.1097998671934874,0.17347886248865052,2.116920025730782,True,14.478640944558911,normal
16196ecd-7ebb-496a-a752-bcfd365e0005_g2_original,16196ecd-7ebb-496a-a752-bcfd365e0005,-0.5359475016941815,27.707772446305057,27.712955339710597,True,22.900369162087912,heavy
171740ae-bd07-4768-a96b-5b881e2d7b21_g7_original,171740ae-bd07-4768-a96b-5b881e2d7b21,-0.026312418227917078,-0.05774615065308808,0.0634583427789441,False,4.349654771573023,normal
19ca6d1b-2dc7-40a8-8652-09284f0a28ff_g13_original,19ca6d1b-2dc7-40a8-8652-09284f0a28ff,0.5048778465790065,-0.12866126240976428,0.5210137814023051,False,4.768399216646782,normal
1a60f503-aed8-4958-88e7-5da844b07c8a_g0_original,1a60f503-aed8-4958-88e7-5da844b07c8a,-0.0012555098869597714,0.0020152679760485626,0.0023743651975929496,False,0.5017080297684506,mild
1ab97796-495c-485f-8d9b-f3aeac8d38cf_g17_original,1ab97796-495c-485f-8d9b-f3aeac8d38cf,-2.056795190863113,-1.0476895432175297,2.308259048747559,True,20.2391895155405,heavy
1ab97796-495c-485f-8d9b-f3aeac8d38cf_g2_original,1ab97796-495c-485f-8d9b-f3aeac8d38cf,-1.7952120708837356,-0.39564799493280134,1.8382936967038255,False,15.68364776341261,normal
1ab97796-495c-485f-8d9b-f3aeac8d38cf_g4_original,1ab97796-495c-485f-8d9b-f3aeac8d38cf,-0.9899125031722633,-0.14059087078840093,0.9998462666259333,False,18.37115772588649,normal
1ab97796-495c-485f-8d9b-f3aeac8d38cf_g6_original,1ab97796-495c-485f-8d9b-f3aeac8d38cf,-2.068726954527847,-1.1635624089902876,2.373501357068359,True,18.504516841622113,normal
1be9a3b3-1806-47a7-b01e-934d03d20375_g3_original,1be9a3b3-1806-47a7-b01e-934d03d20375,-11.498252396874477,-0.18203026210164808,11.499693178452652,True,25.48289799393315,heavy
1be9a3b3-1806-47a7-b01e-934d03d20375_g8_original,1be9a3b3-1806-47a7-b01e-934d03d20375,-2.8587172991751686,-0.512699323568313,2.904328699198969,True,24.061457856379732,heavy
1bede2b7-56eb-4ad2-8955-b0b0fa0d1826_g0_original,1bede2b7-56eb-4ad2-8955-b0b0fa0d1826,-1.8834934280675952e-05,0.0015074951218139176,0.0015076127808698477,False,0.6754980278108224,mild
1fd14490-9fe8-486b-9cdb-1dc80e48b075_g4_original,1fd14490-9fe8-486b-9cdb-1dc80e48b075,0.3895215367236915,-0.003762382969966893,0.3895397067016389,False,1.9373959048763736,mild
1ff82113-d29f-4693-9e7f-32b9be552751_g1_original,1ff82113-d29f-4693-9e7f-32b9be552751,0.0034814064289321323,3.692561756452051e-05,0.0034816022496319855,False,0.6204120864979868,mild
2030145a-cd79-45db-9b34-61733757b42d_g19_original,2030145a-cd79-45db-9b34-61733757b42d,0.1508296314140125,-0.03279397178368981,0.1543535626340912,False,5.169631778492647,normal
2037cea2-5b70-4421-acfa-b52232e95fde_g3_original,2037cea2-5b70-4421-acfa-b52232e95fde,-0.029615068205657735,0.10313195518244811,0.1072998249979013,False,5.021878119475433,normal
203a5508-269d-4380-92a5-e797696ccbe3_g14_original,203a5508-269d-4380-92a5-e797696ccbe3,0.00040579215203706553,-0.0013099785962822352,0.001371390241095673,False,0.5430827419108669,mild
203a5508-269d-4380-92a5-e797696ccbe3_g15_original,203a5508-269d-4380-92a5-e797696ccbe3,-0.0030244940057855274,-0.000463808051677006,0.003059849979955391,False,0.5076815762362638,mild
203a5508-269d-4380-92a5-e797696ccbe3_g2_original,203a5508-269d-4380-92a5-e797696ccbe3,0.0003695438794011352,-0.0015468331622514597,0.001590363326615554,False,0.5429580185439561,mild
203a5508-269d-4380-92a5-e797696ccbe3_g3_original,203a5508-269d-4380-92a5-e797696ccbe3,0.000345371308412723,-0.0005853283552141875,0.0006796253556868389,False,0.504358402014652,mild
203a5508-269d-4380-92a5-e797696ccbe3_g9_original,203a5508-269d-4380-92a5-e797696ccbe3,-0.0001299176469728991,-0.00010767710580239509,0.00016873930813226368,False,0.574784178495116,mild
2050f5e6-c4cb-4990-b750-b0c62f721662_g0_original,2050f5e6-c4cb-4990-b750-b0c62f721662,8.70323725621347e-05,0.00017560454284648586,0.00019598874799874993,False,0.6525780534569597,mild
20d86db0-31c8-4aa1-b0e7-d24c8c2138f2_g6_original,20d86db0-31c8-4aa1-b0e7-d24c8c2138f2,-0.07151272501278072,0.5859310495316095,0.5902789718802178,False,3.0872897092553644,normal
20f01f33-5145-4abe-86b6-c2c73e227e1b_g3_original,20f01f33-5145-4abe-86b6-c2c73e227e1b,-6.754758698230717,0.020163829206239825,6.754788793983997,True,7.199666370868335,normal
213358f9-b4fb-49a0-8c64-186b365f5dec_g0_original,213358f9-b4fb-49a0-8c64-186b365f5dec,0.1170851269216655,-0.012713117289763431,0.11777330044405568,False,7.249506353021978,normal
21398dcd-e5f7-4256-b5a0-9fe2f827f57d_g9_original,21398dcd-e5f7-4256-b5a0-9fe2f827f57d,-1.515368785476312e-05,-0.002212483522612274,0.002212535417137185,False,0.7088805183531746,mild
21420660-b3aa-4e2e-b8b7-0a3821ee101b_g2_original,21420660-b3aa-4e2e-b8b7-0a3821ee101b,-0.3356908938194465,-0.03487465548153068,0.33749758189986245,False,3.3355469702511584,normal
2144c1e2-6668-4d7d-8cad-77c160166b13_g14_original,2144c1e2-6668-4d7d-8cad-77c160166b13,2.6749759330207326,0.8117666403659314,2.7954358015613825,True,7.340891550013747,normal
216a2312-d8bb-4e68-bc8f-f8b6117e9643_g14_original,216a2312-d8bb-4e68-bc8f-f8b6117e9643,-0.15154039738786196,-0.14224277971322863,0.20784008376878896,False,7.87208888647586,normal
218b83d7-c76f-4d29-a06a-a57d97a998ae_g12_original,218b83d7-c76f-4d29-a06a-a57d97a998ae,0.0442831472881835,0.008457012638018568,0.04508345812497705,False,2.188751801564788,normal
22d6df53-d65d-4979-8897-4139a36863f0_g12_original,22d6df53-d65d-4979-8897-4139a36863f0,-0.1694071047872967,0.434394095296625,0.46625850896362997,False,10.004330355782129,normal
22d6df53-d65d-4979-8897-4139a36863f0_g14_original,22d6df53-d65d-4979-8897-4139a36863f0,0.2310002943137306,-0.229460601785604,0.3255968423447035,False,9.501527828578396,normal
22d6f0d4-3318-4fc0-b84f-393cf266c3c5_g0_original,22d6f0d4-3318-4fc0-b84f-393cf266c3c5,0.1384014873117394,-0.041231566819647014,0.14441265108190687,False,7.394278834430627,normal
230083aa-cd10-4e22-8292-bd6ac9c01c09_g2_original,230083aa-cd10-4e22-8292-bd6ac9c01c09,-0.18783143934456348,-0.15699500852815618,0.2448021288898572,False,5.901993582929468,normal
230083aa-cd10-4e22-8292-bd6ac9c01c09_g7_original,230083aa-cd10-4e22-8292-bd6ac9c01c09,0.26009119934747105,-0.20508305276018746,0.33121970126706496,False,9.210367779009692,normal
230083aa-cd10-4e22-8292-bd6ac9c01c09_g8_original,230083aa-cd10-4e22-8292-bd6ac9c01c09,-0.18739379058615668,-0.15607822226297685,0.24387874900249007,False,5.902005727452146,normal
23042f09-abac-45ba-8306-e86a63f3af84_g2_original,23042f09-abac-45ba-8306-e86a63f3af84,1.4793122069997935,0.33876262025478354,1.5176049283856738,False,9.111486357674476,normal
2325ec37-355c-47b6-9917-8e94351ba729_g0_original,2325ec37-355c-47b6-9917-8e94351ba729,0.03652792273885552,0.27210644352737745,0.2745472741600864,False,5.3160353658025485,normal
2325ec37-355c-47b6-9917-8e94351ba729_g10_original,2325ec37-355c-47b6-9917-8e94351ba729,0.036826528767505806,0.2724501247231501,0.27492774265745534,False,5.316018696849854,normal
2325ec37-355c-47b6-9917-8e94351ba729_g12_original,2325ec37-355c-47b6-9917-8e94351ba729,-4.323973871465569,-1.4433965822117898,4.558524293525002,True,5.040828337410083,normal
2325ec37-355c-47b6-9917-8e94351ba729_g13_original,2325ec37-355c-47b6-9917-8e94351ba729,11.656990117820442,1.1483121393673628,11.713412798001354,True,8.587377221257011,normal
2325ec37-355c-47b6-9917-8e94351ba729_g3_original,2325ec37-355c-47b6-9917-8e94351ba729,-4.2823340719312455,-1.06630808829118,4.413093930880968,True,4.7229590296193,normal
2325ec37-355c-47b6-9917-8e94351ba729_g6_original,2325ec37-355c-47b6-9917-8e94351ba729,0.13965734672274266,-0.7751440049504481,0.7876245316800745,False,6.114654890765972,normal
23285702-886d-4f70-9979-ede834f1f4bb_g2_original,23285702-886d-4f70-9979-ede834f1f4bb,-0.0013270641879898903,0.0016080760715340148,0.0020849479635917864,False,0.5458718692555147,mild
2337cabf-98d9-495f-9910-a453b7031be0_g0_original,2337cabf-98d9-495f-9910-a453b7031be0,0.9882376330880334,0.014731588505128457,0.9883474283627811,False,5.261494671650207,normal
2337cabf-98d9-495f-9910-a453b7031be0_g5_original,2337cabf-98d9-495f-9910-a453b7031be0,-4.213906733081558,15.896919999722172,16.44594404200248,True,8.134530711830957,normal
2354a566-a04e-483a-8f4f-47cbf3812b91_g18_original,2354a566-a04e-483a-8f4f-47cbf3812b91,0.05438561155779098,0.3908695614655926,0.394635032434805,False,4.643744237304926,normal
235d09de-9c64-4433-8208-605337a69cfa_g15_original,235d09de-9c64-4433-8208-605337a69cfa,0.0003580516340662143,0.0004276637124576155,0.0005577609018302702,False,0.6753203735053684,mild
23dc04e6-63f7-4ebf-975d-5c255edb045d_g18_original,23dc04e6-63f7-4ebf-975d-5c255edb045d,0.002576962041985098,3.6996441963310644e-05,0.0025772276000675513,False,0.7729059352106227,mild
23dc04e6-63f7-4ebf-975d-5c255edb045d_g19_original,23dc04e6-63f7-4ebf-975d-5c255edb045d,0.1968512283671089,-0.5612779863553214,0.5947969267546059,False,1.884272422527962,mild
23dc04e6-63f7-4ebf-975d-5c255edb045d_g2_original,23dc04e6-63f7-4ebf-975d-5c255edb045d,0.00015227519475047302,-0.000854259763968912,0.0008677254630771853,False,0.844707837850295,mild
23dc04e6-63f7-4ebf-975d-5c255edb045d_g8_original,23dc04e6-63f7-4ebf-975d-5c255edb045d,-0.00021783450188195275,0.0006566682386619505,0.0006918562320869465,False,0.9023126622802976,mild
23dc04e6-63f7-4ebf-975d-5c255edb045d_g9_original,23dc04e6-63f7-4ebf-975d-5c255edb045d,0.0002175540472535431,-0.0004662721188424257,0.0005145283785042396,False,0.7993940304487179,mild
23eac5e7-14df-4743-af29-ac6f2abfa7f1_g11_original,23eac5e7-14df-4743-af29-ac6f2abfa7f1,-1.5529205983630163,-0.07027082325475931,1.5545096890727474,False,8.548898015537368,normal
241bd363-c55c-4159-9396-6f13d31494a2_g13_original,241bd363-c55c-4159-9396-6f13d31494a2,0.19672812675025853,-0.13403895512090003,0.23805124940770303,False,9.592615313793525,normal
241d13f9-86e5-4d28-ab7f-a4000cb64635_g14_original,241d13f9-86e5-4d28-ab7f-a4000cb64635,-0.00013859862542631163,-0.00012691627057392907,0.00018792902571571483,False,0.7737809328381022,mild
241d13f9-86e5-4d28-ab7f-a4000cb64635_g15_original,241d13f9-86e5-4d28-ab7f-a4000cb64635,0.001694579980267008,0.0007786849838566923,0.0018649267046202192,False,0.7661241478662265,mild
243f5911-d422-4922-ba88-d2319f03021f_g17_original,243f5911-d422-4922-ba88-d2319f03021f,-0.0006145694289898529,-0.0001769949053596065,0.0006395488875544777,False,0.651020545996762,mild
243f5911-d422-4922-ba88-d2319f03021f_g19_original,243f5911-d422-4922-ba88-d2319f03021f,-0.0025558438421739993,-0.00013167547410830593,0.0025592335133903664,False,0.5825877856182796,mild
243f5911-d422-4922-ba88-d2319f03021f_g6_original,243f5911-d422-4922-ba88-d2319f03021f,0.0002810897552762981,0.0006625456561550891,0.0007197070216492727,False,0.5940475985917644,mild
